symbol,series,date,prev_close,open,high,low,last,close,AVG_PRICE,volume,turnover_lacs,num_trades,deliv_qty,deliv_per,ret_1d,ret_5d,vwap_proxy,sma_5,sma_20,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,atr_14,close_lag_1,ret_lag_1,close_lag_2,ret_lag_2,close_lag_3,ret_lag_3,close_lag_5,ret_lag_5,close_lag_10,ret_lag_10,y_ret,y_cls,signal,shift_sig,strat_ret,equity_curve
ICICIBANK, EQ,2025-06-09,1459.7,1465.0,1466.8,1433.4,1434.5,1434.8,1441.92,11022031,158928.38,337749,8311411,75.41,-0.087799605823638,-1.0823853843502262,1445.0,1443.64,1445.8600000000001,1445.5702790450732,1440.5524025834184,49.19387363118162,5.017876461654851,6.738106388371597,-1.7202299267167467,1445.8600000000001,1465.8752994113593,1425.844700588641,25.297983636006204,1459.7,0.3368160571900036,1454.8,1.6631726065688301,1431.0,-0.4798664719382506,1450.5,0.32507954073870415,1460.6,0.744930335218652,-0.8293838862559189,-1,1,-1.0,0.087799605823638,216.4856318327928
TCS, EQ,2025-06-09,3384.2,3400.0,3434.0,3390.9,3423.0,3421.9,3420.68,1718678,58790.53,73412,1257044,73.14,1.3849316977976027,-0.8087425357991784,3415.6,3392.66,3482.3850000000007,3436.4418685966616,3447.4733985950875,49.5962034704294,-11.031529998425867,7.252033392635913,-18.28356339106178,3482.3850000000007,3606.2308681290256,3358.539131870976,57.64841536060493,3384.2,0.38859719379431557,3371.1,-0.2898636457748016,3380.9,-0.7136144719840143,3449.8,-0.3926777155396355,3537.3,0.6458771979741762,1.1981647622665736,1,-1,1.0,1.3844316977976028,516.195202659853
HDFCBANK, EQ,2025-06-09,1978.7,1995.0,1995.0,1975.9,1980.1,1978.9,1982.15,6601294,130847.8,203285,4310858,65.3,-0.4216955492562612,2.4222348739713295,1983.2666666666667,1954.6,1935.155,1946.888274163894,1936.5407647268255,67.14506945609338,10.347509437068538,5.637854171863207,4.709655265205331,1935.155,1970.8713960579512,1899.4386039420488,30.330786492748768,1978.7,1.4926138695116942,1949.6,0.43272202761177603,1941.2,0.8625168866257971,1932.1,-0.65813152347165,1940.2,0.3413322300372501,-0.6872504926979661,-1,-1,-1.0,0.4211955492562612,733.6143245676168
RELIANCE, EQ,2025-06-09,1443.5,1457.0,1457.5,1445.3,1447.2,1448.8,1449.95,7885125,114330.34,159916,5967583,75.68,-0.2678760927788165,2.4828464313503495,1450.5333333333335,1432.74,1428.3700000000001,1428.8504285624672,1411.7538839061567,67.66710931379681,17.09654465631047,19.102627634695214,-2.006082978384743,1428.3700000000001,1458.2944733498043,1398.445526650196,25.246739660206075,1443.5,0.0762617859123571,1442.4,1.3277133825079002,1423.5,1.2806830309498363,1413.7,-0.5067210922654719,1434.8,0.5606952621250327,-0.7109331860850276,-1,1,-1.0,0.2678760927788165,930.1320634393604
RELIANCE, EQ,2025-06-10,1448.8,1450.0,1453.9,1436.0,1437.3,1438.5,1442.59,7913181,114154.77,167203,5070083,64.07,-0.0071093318608502765,2.347918890074707,1442.8,1439.34,1429.51,1430.3349780143953,1413.7350776908859,63.727993685076434,16.599900323509473,18.602082172458065,-2.0021818489485916,1429.51,1459.137860288302,1399.882139711698,24.721972541619934,1448.8,0.36716314513334236,1443.5,0.0762617859123571,1442.4,1.3277133825079002,1405.5,-0.5800381976374114,1422.1,-0.8851407861722893,0.7229753215154844,1,1,1.0,-0.007609331860850277,923.0543798942329
HDFCBANK, EQ,2025-06-10,1978.9,1982.8,1982.8,1961.1,1962.8,1965.3,1967.94,7766563,152841.55,281306,5433094,69.95,0.3662148070907194,2.1147251376909537,1969.7333333333333,1962.7399999999998,1937.2900000000002,1949.7208473694488,1938.6710784507643,62.494412719918905,11.04976891868455,6.720237121227476,4.329531797457073,1937.2900000000002,1974.9010789948643,1899.678921005136,29.714301743266716,1978.9,0.010107646434520667,1978.7,1.4926138695116942,1949.6,0.43272202761177603,1924.6,-0.3881786657005337,1926.3,-0.7164209875270666,-0.7581539714038521,-1,-1,1.0,0.3662148070907194,1261.0905615614429
INFY, EQ,2025-06-10,1572.9,1584.0,1607.5,1577.5,1594.0,1596.0,1595.07,8591925,137046.99,222769,4655959,54.19,-0.1879102427110365,3.434867141931308,1593.6666666666667,1567.6399999999999,1570.11,1566.8274878038364,1550.9554389759219,67.84039306920795,15.872048827914568,18.601869511322796,-2.729820683408228,1570.11,1606.235040156598,1533.9849598434018,31.26696512409309,1572.9,0.5819158460161233,1563.8,0.6112076175770476,1554.3,0.19984528107270805,1543.0,-0.6950701505985313,1570.1,-0.6580196140461902,2.1992481203007452,1,-1,-1.0,0.1874102427110365,1497.43184978427
TCS, EQ,2025-06-10,3421.9,3440.0,3485.8,3423.2,3461.9,3462.9,3462.61,2419874,83790.91,109195,1524141,62.98,1.1697368421052632,1.6944672853283382,3457.2999999999997,3404.2,3479.78,3440.5123503510213,3448.616109810266,54.724054305561445,-8.103759459244884,4.180874822259754,-12.284634281504637,3479.78,3602.9271109988726,3356.6328890011278,58.09495712056173,3421.9,1.1140003545889732,3384.2,0.38859719379431557,3371.1,-0.2898636457748016,3405.2,-1.2928285697721753,3498.7,-1.091227772594927,0.25989777354240573,0,-1,-1.0,-1.1697368421052632,-254.16935345022483
ICICIBANK, EQ,2025-06-10,1434.8,1439.0,1441.7,1416.5,1421.8,1422.9,1422.89,12905272,183628.44,376346,9233091,71.55,-0.589101620029455,-1.0431879824744472,1427.0333333333335,1440.6399999999999,1445.475,1442.0825438073696,1439.244817206869,45.442760319975235,2.837726600500673,5.958030430797413,-3.1203038302967396,1445.475,1466.967899684364,1423.9821003156358,25.29098480486291,1434.8,-1.705829965061323,1459.7,0.3368160571900036,1454.8,1.6631726065688301,1437.9,-0.8686659772492167,1446.4,-0.9722032041626583,0.5692599620493288,1,1,-1.0,0.589101620029455,-403.9009313295914
HDFCBANK, EQ,2025-06-11,1965.3,1967.6,1967.6,1947.0,1947.9,1950.4,1956.28,5548197,108538.33,181762,4381595,78.97,0.3707217654086723,0.4739336492890933,1955.0,1964.58,1939.28,1949.8253323895337,1939.5398874544114,57.77314918482902,10.285444935122314,7.433278684006444,2.85216625111587,1939.28,1975.1148022546738,1903.4451977453261,29.063280190176233,1965.3,-0.6872504926979661,1978.9,0.010107646434520667,1978.7,1.4926138695116942,1941.2,0.8625168866257971,1923.5,-0.14535638270258833,-0.3589007383100862,0,-1,1.0,0.3702217654086723,-553.4338471766397
RELIANCE, EQ,2025-06-11,1438.5,1445.8,1468.6,1443.1,1448.0,1448.9,1456.11,8195700,119338.51,184593,4318503,52.69,-0.25712674323215745,1.7843343870741268,1453.5333333333335,1444.42,1430.7350000000001,1433.19113524295,1416.3398867508204,65.88731750238026,16.85124849212957,18.251915436392366,-1.4006669442627953,1430.7350000000001,1461.478233744234,1399.9917662557662,25.106117360075647,1438.5,-0.7109331860850276,1448.8,0.36716314513334236,1443.5,0.0762617859123571,1423.5,1.2806830309498363,1412.9,-0.6469305955980498,-0.5038304920974679,-1,1,-1.0,0.25662674323215745,-695.4597729720242
ICICIBANK, EQ,2025-06-11,1422.9,1421.8,1434.5,1418.6,1430.3,1431.0,1430.07,7136877,102062.08,234139,5213787,73.05,-0.012354199737732108,0.0,1428.0333333333335,1440.6399999999999,1445.715,1440.3775370677743,1438.63409000636,48.330803050035236,1.7434470614141446,5.11511375692076,-3.3716666955066152,1445.715,1466.3934174290116,1425.0365825709882,24.620200175944138,1422.9,-0.8293838862559189,1434.8,-1.705829965061323,1459.7,0.3368160571900036,1431.0,-0.4798664719382506,1453.8,0.5116150442477707,-0.40531097134870464,0,1,1.0,-0.012854199737732108,-686.520194140684
INFY, EQ,2025-06-11,1596.0,1590.1,1634.6,1590.1,1628.0,1631.1,1617.71,10597410,171435.55,219452,7578232,71.51,0.139832285115304,5.150850954100039,1618.5999999999997,1583.6200000000001,1572.045,1576.715566603246,1556.8920731258536,72.45097135601827,19.823493477392503,18.846194304536738,0.9772991728557656,1572.045,1616.40451093651,1527.6854890634902,32.212181900943584,1596.0,1.4686248331108098,1572.9,0.5819158460161233,1563.8,0.6112076175770476,1551.2,0.5314322747893785,1571.8,0.10827335838481389,-1.379437189626631,-1,-1,1.0,0.139832285115304,-782.5178816651779
TCS, EQ,2025-06-11,3462.9,3470.0,3489.0,3449.1,3470.8,3471.9,3471.9,2847013,98845.5,163525,2172976,76.32,1.1285635460732024,2.69159099648022,3470.0,3422.4,3475.9399999999996,3445.3412195277874,3450.340842416913,55.787369032811924,-4.999622889125476,2.344775279982708,-7.344398169108183,3475.9399999999996,3594.751631541166,3357.1283684588334,56.7953173262359,3462.9,1.1981647622665736,3421.9,1.1140003545889732,3384.2,0.38859719379431557,3380.9,-0.7136144719840143,3497.7,-0.028582044759484226,-1.0858607678792653,-1,-1,-1.0,-1.1290635460732024,100.99453267339841
HDFCBANK, EQ,2025-06-12,1950.4,1950.0,1961.0,1935.3,1940.0,1943.4,1945.18,8174565,159010.15,179174,4709228,57.61,-0.44024885509375267,-0.3180139515797986,1946.5666666666668,1963.3400000000001,1939.7599999999998,1948.8368197142208,1939.8258217170476,55.646238186341115,9.010997997173263,7.748822546639809,1.2621754505334541,1939.7599999999998,1975.5428774107038,1903.9771225892957,28.823045890877935,1950.4,-0.7581539714038521,1965.3,-0.6872504926979661,1978.9,0.010107646434520667,1949.6,0.43272202761177603,1927.5,0.20795425006499002,-1.3275702377277043,-1,-1,-1.0,0.44024885509375267,145.45726005359066
ICICIBANK, EQ,2025-06-12,1431.0,1430.5,1436.5,1420.0,1424.5,1425.2,1425.62,7953247,113382.8,184161,4407166,55.41,-0.2666460841823608,-2.034643937310965,1427.2333333333333,1434.7199999999998,1444.435,1438.0425313650398,1437.6389722281112,46.4352888802117,0.4035591369286067,4.172802832922329,-3.7692436959937226,1444.435,1466.8817815064886,1421.9882184935113,24.040185877662413,1431.0,0.5692599620493288,1422.9,-0.8293838862559189,1434.8,-1.705829965061323,1454.8,1.6631726065688301,1456.5,0.18572018159306314,-0.6385068762279067,-1,1,-1.0,0.2666460841823608,184.24286886277594
RELIANCE, EQ,2025-06-12,1448.9,1453.5,1457.0,1434.4,1439.5,1441.6,1444.32,8828114,127506.12,190194,3478490,39.4,0.011507156890260939,-0.05546311702718798,1444.3333333333333,1444.26,1430.105,1434.4848067440346,1418.2110062507595,63.050015286820134,16.273800493275075,17.856292447768908,-1.5824919544938325,1430.105,1459.301068588983,1400.908931411017,24.927108977213095,1448.9,0.7229753215154844,1438.5,-0.7109331860850276,1448.8,0.36716314513334236,1442.4,1.3277133825079002,1417.8,0.34680444475898575,-0.9503329633740121,-1,1,1.0,0.011007156890260938,186.2708590262603
INFY, EQ,2025-06-12,1631.1,1617.0,1628.0,1598.1,1605.0,1608.6,1612.28,10483574,169024.15,316383,6174237,58.89,0.11584350721420655,3.4935340667824777,1611.5666666666666,1594.48,1571.825,1581.6208640489006,1560.7222899313458,65.92623417879727,20.898574117554745,19.25667026714034,1.6419038504144048,1571.825,1615.3653684436704,1528.2846315563297,32.26845462230476,1631.1,2.1992481203007452,1596.0,1.4686248331108098,1572.9,0.5819158460161233,1554.3,0.19984528107270805,1585.6,0.8779742969843518,-0.41029466616933075,0,-1,1.0,0.11584350721420655,207.84912862766532
TCS, EQ,2025-06-12,3471.9,3471.9,3474.7,3423.2,3432.0,3434.2,3447.13,4060134,139957.94,164333,2420793,59.62,1.1348999129677981,1.8717925899558008,3444.033333333333,3435.0199999999995,3468.655,3443.6271857542815,3449.1452244601046,50.443197038521845,-5.5180387058230735,0.7722124828215516,-6.290251188644625,3468.655,3578.127505079683,3359.1824949203174,56.41708037436191,3471.9,0.25989777354240573,3462.9,1.1981647622665736,3421.9,1.1140003545889732,3371.1,-0.2898636457748016,3498.1,0.011436086571170456,0.33486692679518537,0,-1,-1.0,-1.135399912967798,-28.142753926618553
RELIANCE, EQ,2025-06-13,1441.6,1424.0,1435.5,1414.3,1427.5,1427.9,1423.95,9757276,138939.05,202256,6138313,62.91,-0.5842117523731873,-1.0807066158642131,1425.9000000000003,1441.14,1428.6799999999998,1433.4717595526447,1418.928709491444,58.00190944309453,14.543050061200802,17.193643970455287,-2.6505939092544857,1428.6799999999998,1455.124667157153,1402.2353328428467,25.096601193126443,1441.6,-0.5038304920974679,1448.9,0.7229753215154844,1438.5,-0.7109331860850276,1443.5,0.0762617859123571,1420.9,0.21864861052336426,0.6933258631556694,1,1,-1.0,0.5842117523731873,-44.584081514695775
HDFCBANK, EQ,2025-06-13,1943.4,1920.0,1933.0,1913.0,1919.5,1917.6,1920.08,6058881,116335.23,187789,4157664,68.62,0.34295118705791716,-3.087885985748229,1921.2,1951.1200000000001,1938.905,1944.0311551428022,1938.1794645528219,48.551558390039645,5.851690589980308,7.369396155307909,-1.517705565327601,1938.905,1975.9904191804471,1901.8195808195528,28.935685470100946,1943.4,-0.3589007383100862,1950.4,-0.7581539714038521,1965.3,-0.6872504926979661,1978.7,1.4926138695116942,1944.9,0.9027237354085615,0.928243637880688,1,-1,1.0,0.34245118705791716,-59.85195315329029
INFY, EQ,2025-06-13,1608.6,1576.0,1609.0,1570.2,1605.0,1602.0,1598.18,6968315,111366.53,216576,4544327,65.21,-0.16458072590738415,2.4427676173423674,1593.7333333333333,1602.1200000000001,1572.4299999999998,1584.7561157336852,1563.7798980845794,64.10258843478223,20.97621764910582,19.600579743533437,1.3756379055723826,1572.4299999999998,1617.3425044128203,1527.5174955871794,32.73499357785442,1608.6,-1.379437189626631,1631.1,2.1992481203007452,1596.0,1.4686248331108098,1563.8,0.6112076175770476,1562.7,-1.4442482341069596,1.3607990012484361,1,-1,-1.0,0.16408072590738415,-69.67250507365691
ICICIBANK, EQ,2025-06-13,1425.2,1403.6,1421.5,1403.6,1417.7,1416.1,1413.67,7573103,107058.44,188584,5409567,71.43,-0.11604244694132337,-2.9869151195451193,1413.7333333333333,1426.0,1442.54,1434.6667573088798,1436.0434928038067,43.549377083162874,-1.3767354949268338,3.062895167352497,-4.439630662279331,1442.54,1467.808611692021,1417.271388307979,23.865886886400823,1425.2,-0.40531097134870464,1431.0,0.5692599620493288,1422.9,-0.8293838862559189,1459.7,0.3368160571900036,1445.8,-0.7346378304153856,0.762658004378225,1,1,-1.0,0.11604244694132337,-77.75747304693581
TCS, EQ,2025-06-13,3434.2,3393.2,3450.5,3393.2,3447.4,3445.7,3436.18,2178493,74856.9,140820,1521002,69.82,1.433232116375962,1.817268482950185,3429.7999999999997,3447.3199999999997,3462.875,3443.9460802536228,3448.890022648245,51.955130700188704,-4.943942394622354,-0.3710184926672295,-4.572923901955125,3462.875,3563.609938798497,3362.140061201503,56.480146061907504,3434.2,-1.0858607678792653,3471.9,0.25989777354240573,3462.9,1.1981647622665736,3384.2,0.38859719379431557,3463.4,-0.9919670678368187,1.468496967234545,1,-1,1.0,1.432732116375962,-189.16310196951898
TCS, EQ,2025-06-16,3445.7,3440.0,3509.0,3426.2,3496.2,3496.3,3493.01,1934088,67557.89,109847,1181835,61.11,0.01468496967234545,2.174230690552026,3477.1666666666665,3462.2,3461.75,3452.000529445373,3452.401872822449,58.023512656526776,-0.4013433770760457,-0.3770834695489928,-0.024259907527052926,3461.75,3560.3347965218936,3363.1652034781064,58.36013562891413,3445.7,0.33486692679518537,3434.2,-1.0858607678792653,3471.9,0.25989777354240573,3421.9,1.1140003545889732,3449.8,-0.3926777155396355,0.5434316277207252,1,-1,-1.0,-0.01518496967234545,-186.29066600298506
HDFCBANK, EQ,2025-06-16,1917.6,1924.0,1938.9,1920.1,1936.9,1935.4,1933.31,8256873,159631.22,199177,6755556,81.82,-0.44644338300489084,-2.198190914144227,1931.4666666666665,1942.42,1938.7399999999998,1942.7032851208326,1937.9735782896498,53.00348150222211,4.729706831182739,6.841458290482875,-2.1117514593001365,1938.7399999999998,1975.8586093205918,1901.6213906794078,28.39027936509375,1917.6,-1.3275702377277043,1943.4,-0.3589007383100862,1950.4,-0.7581539714038521,1978.9,0.010107646434520667,1932.1,-0.65813152347165,-0.29967965278496767,0,-1,-1.0,0.44644338300489084,-269.45890115559195
RELIANCE, EQ,2025-06-16,1427.9,1426.9,1442.4,1424.4,1436.9,1437.8,1436.42,8458093,121494.12,213623,6127753,72.45,-0.2571044745272296,-0.7592490336830515,1434.8666666666668,1438.94,1428.5300000000002,1434.1376426983916,1420.326582862448,60.46523454975692,13.811059835943524,16.517127143552937,-2.7060673076094126,1428.5300000000002,1454.7179924272255,1402.342007572775,24.589701107903124,1427.9,-0.9503329633740121,1441.6,-0.5038304920974679,1448.9,0.7229753215154844,1448.8,0.36716314513334236,1413.7,-0.5067210922654719,-0.4590346362498221,0,1,-1.0,0.2571044745272296,-338.7379903438851
INFY, EQ,2025-06-16,1602.0,1600.0,1634.8,1597.1,1622.1,1623.8,1621.63,5591842,90679.23,138140,3682856,65.86,0.1293643065794965,3.2360607794519547,1618.5666666666666,1612.3,1575.6299999999999,1590.762867159272,1568.2258315597958,67.31834719839935,22.537035599476212,20.187870914721994,2.349164684754218,1575.6299999999999,1625.5898617839732,1525.6701382160265,33.089636893721966,1602.0,-0.41029466616933075,1608.6,-1.379437189626631,1631.1,2.1992481203007452,1572.9,0.5819158460161233,1553.8,-0.569527100531142,0.9915014164306069,1,-1,1.0,0.1288643065794965,-382.389226581682
ICICIBANK, EQ,2025-06-16,1416.1,1416.6,1429.0,1414.2,1427.9,1426.9,1423.44,5451137,77593.41,89237,4310245,79.07,-0.1212587757112944,-0.5505993866740888,1423.3666666666668,1424.42,1441.435,1433.4718715690522,1435.3661970405617,47.703457728810555,-1.8943254715095463,2.0714510395800882,-3.9657765110896346,1441.435,1467.436398747801,1415.433601252199,23.21832353737219,1416.1,-0.6385068762279067,1425.2,-0.40531097134870464,1431.0,0.5692599620493288,1434.8,-1.705829965061323,1450.5,0.32507954073870415,-0.2593033849604076,0,1,-1.0,0.1207587757112944,-428.5660814288747
HDFCBANK, EQ,2025-06-17,1935.4,1937.0,1941.6,1919.1,1926.0,1929.6,1927.55,8489368,163636.91,219738,5836894,68.76,0.3523021935664725,-1.8165165623568957,1930.0999999999997,1935.28,1939.475,1940.687395102243,1937.3533132311572,51.441479604577886,3.3340818710858002,6.139983006603461,-2.8059011355176606,1939.475,1975.1604606984856,1903.7895393015142,27.969545124729912,1935.4,0.928243637880688,1917.6,-1.3275702377277043,1943.4,-0.3589007383100862,1965.3,-0.6872504926979661,1924.6,-0.3881786657005337,0.22284411276949356,0,-1,1.0,0.3518021935664725,-579.3365689637403
TCS, EQ,2025-06-17,3496.3,3510.0,3520.0,3488.1,3512.0,3515.3,3511.25,2111940,74155.52,145498,1331538,63.05,0.8217765339966834,1.5131825926246734,3507.8000000000006,3472.6800000000003,3462.6,3461.7389095307003,3457.0609933541195,60.06330421267144,4.677916176580766,0.6339164596769589,4.043999716903807,3462.6,3562.791731983706,3362.4082680162937,56.470125941134555,3496.3,1.468496967234545,3445.7,0.33486692679518537,3434.2,-1.0858607678792653,3462.9,1.1981647622665736,3405.2,-1.2928285697721753,-1.8177680425568221,-1,-1,-1.0,-0.8222765339966833,-102.96170301870544
ICICIBANK, EQ,2025-06-17,1426.9,1426.9,1429.8,1417.8,1422.0,1423.2,1423.27,6970098,99202.98,193761,4384261,62.9,-0.5951412397234944,0.021083702298119178,1423.6000000000001,1424.48,1440.685,1431.891583635352,1434.4649972597795,46.44254551259597,-2.5734136244275305,1.1424781067785645,-3.715891731206095,1440.685,1467.915576853778,1413.4544231462219,22.417014713274177,1426.9,0.762658004378225,1416.1,-0.6385068762279067,1425.2,-0.40531097134870464,1422.9,-0.8293838862559189,1437.9,-0.8686659772492167,-0.7448004496908522,-1,1,-1.0,0.5951412397234944,-164.23845859730002
RELIANCE, EQ,2025-06-17,1437.8,1448.0,1448.0,1425.8,1430.0,1431.2,1432.15,10366599,148465.17,191173,5667420,54.67,0.005621135469364713,-0.5074730622175894,1435.0,1437.48,1428.86,1433.6856976678698,1421.1320211689333,58.02192903291268,12.553676498936511,15.724437014629652,-3.170760515693141,1428.86,1455.0057775598757,1402.714222440124,24.419008171624334,1437.8,0.6933258631556694,1427.9,-0.9503329633740121,1441.6,-0.5038304920974679,1438.5,-0.7109331860850276,1405.5,-0.5800381976374114,-0.07685858021241332,0,1,1.0,0.005121135469364713,-165.07954599305646
INFY, EQ,2025-06-17,1623.8,1620.7,1647.4,1615.6,1638.0,1639.9,1637.98,7622083,124848.37,212796,4750675,62.33,0.14582168809390716,2.750626566416048,1634.3,1621.08,1579.5949999999998,1598.3224260578456,1573.535029222033,69.49199044925564,24.787396835812615,21.10777609894012,3.6796207368724936,1579.5949999999998,1636.6199243752242,1522.5700756247754,32.99751997274184,1623.8,1.3607990012484361,1602.0,-0.41029466616933075,1608.6,-1.379437189626631,1596.0,1.4686248331108098,1543.0,-0.6950701505985313,-0.4268552960546401,0,-1,1.0,0.14582168809390716,-189.15172405953973
RELIANCE, EQ,2025-06-18,1431.2,1430.0,1442.8,1425.7,1429.7,1430.1,1431.31,6681735,95636.29,138211,4052693,60.65,-0.12793463016037576,-1.2975360618400322,1432.8666666666668,1433.72,1428.9050000000002,1433.134051872813,1421.7963158971604,57.60413796682049,11.33773597565255,14.847096806834232,-3.5093608311816826,1428.9050000000002,1455.0563389010158,1402.7536610989846,23.89622187365116,1431.2,-0.4590346362498221,1437.8,0.6933258631556694,1427.9,-0.9503329633740121,1448.9,0.7229753215154844,1423.5,1.2806830309498363,0.22376057618349598,0,1,-1.0,0.12743463016037576,-213.2562040592646
HDFCBANK, EQ,2025-06-18,1929.6,1917.0,1936.3,1917.0,1932.5,1933.9,1928.12,9216908,177713.03,251910,7313289,79.35,0.3522830571288722,-0.8459803117309317,1929.0666666666668,1931.98,1939.83,1939.6431804711287,1937.0975122510715,52.55774542002945,2.545668220057223,5.421120049294213,-2.87545182923699,1939.83,1975.1236612767193,1904.5363387232806,27.350291901534916,1929.6,-0.29967965278496767,1935.4,0.928243637880688,1917.6,-1.3275702377277043,1950.4,-0.7581539714038521,1941.2,0.8625168866257971,0.07239257459019655,0,-1,1.0,0.3517830571288722,-288.2761234749313
ICICIBANK, EQ,2025-06-18,1423.2,1417.0,1432.0,1410.2,1413.0,1412.6,1415.55,6751745,95574.44,162388,4930918,73.03,-0.2695589223848184,-1.2858141160028036,1418.2666666666664,1420.8,1439.08,1428.9236476914516,1432.845367833129,42.94073016149147,-3.921720141677497,0.12963845708735225,-4.051358598764849,1439.08,1468.968466354978,1409.1915336450218,22.37294223375459,1423.2,-0.2593033849604076,1426.9,0.762658004378225,1416.1,-0.6385068762279067,1431.0,0.5692599620493288,1431.0,-0.4798664719382506,-0.09202888291094391,0,1,-1.0,0.2690589223848184,-365.83938660636915
INFY, EQ,2025-06-18,1639.9,1621.0,1644.7,1621.0,1632.0,1632.9,1631.66,5629707,91857.43,140846,3633595,64.54,0.15595356080985434,0.11035497517013493,1632.8666666666668,1621.44,1582.815,1603.642052818177,1577.9324344648453,67.3932557631812,25.709618353331734,22.028144549818446,3.6814738035132883,1582.815,1644.3004805282478,1521.3295194717523,32.333411403260286,1639.9,0.9915014164306069,1623.8,1.3607990012484361,1602.0,-0.41029466616933075,1631.1,2.1992481203007452,1551.2,0.5314322747893785,-0.887990691407925,-1,-1,1.0,0.15545356080985434,-422.7104219388222
TCS, EQ,2025-06-18,3515.3,3519.1,3538.0,3443.1,3455.0,3451.4,3483.78,2696327,93933.97,103359,1285029,47.66,1.1136628085002145,-0.5904547942048977,3477.5,3468.5799999999995,3458.88,3460.148308064439,3456.6416605130735,51.074256419984295,3.506647551365404,1.208462678014648,2.298184873350756,3458.88,3554.6173072527113,3363.142692747289,59.21511694533924,3515.3,0.5434316277207252,3496.3,1.468496967234545,3445.7,0.33486692679518537,3471.9,0.25989777354240573,3380.9,-0.7136144719840143,-0.7938807440458939,-1,-1,-1.0,-1.1141628085002144,48.2578089508466
RELIANCE, EQ,2025-06-19,1430.1,1430.1,1439.9,1425.7,1428.0,1433.3,1433.8,10007230,143483.7,179473,4737355,47.34,-0.5847192443646057,-0.575749167591566,1432.966666666667,1432.06,1430.1,1433.1595823539187,1422.6484406455188,58.53942367081068,10.511141708399919,13.97990578714737,-3.4687640787474514,1430.1,1454.6326849647346,1405.5673150352652,23.203634596961795,1430.1,-0.07685858021241332,1431.2,-0.4590346362498221,1437.8,0.6933258631556694,1441.6,-0.5038304920974679,1442.4,1.3277133825079002,2.2954022186562506,1,1,-1.0,0.5847192443646057,76.47507853527713
INFY, EQ,2025-06-19,1632.9,1623.9,1630.0,1611.5,1616.9,1618.4,1618.85,5147760,83334.5,162048,2482106,48.22,0.12914253819856292,0.6092254134029806,1619.9666666666665,1623.4,1586.36,1605.9125062307653,1580.9300319118938,63.13944473575398,24.982474318871482,22.619010503629056,2.363463815242426,1586.36,1647.4466649243436,1525.2733350756562,31.55245344588456,1632.9,-0.4268552960546401,1639.9,0.9915014164306069,1623.8,1.3607990012484361,1608.6,-1.379437189626631,1554.3,0.19984528107270805,0.27805239742955123,0,-1,1.0,0.12864253819856292,86.31302674698962
ICICIBANK, EQ,2025-06-19,1412.6,1408.0,1414.7,1404.7,1410.0,1411.3,1409.62,8849883,124749.98,342983,6010461,67.92,-0.1279658922392487,-0.9753017120404217,1410.2333333333333,1418.02,1437.54,1426.2123172773822,1431.2494146603046,42.51731613595722,-5.037097382922411,-0.9037087109146006,-4.13338867200781,1437.54,1469.8491904800123,1405.2308095199876,21.489160645629262,1412.6,-0.7448004496908522,1423.2,-0.2593033849604076,1426.9,0.762658004378225,1425.2,-0.40531097134870464,1454.8,1.6631726065688301,1.119535180330189,1,1,-1.0,0.1274658922392487,97.31499371316478
TCS, EQ,2025-06-19,3451.4,3450.0,3451.0,3413.0,3420.0,3424.0,3426.54,2672768,91583.52,125292,1433831,53.65,1.4261319350953023,-0.2970124046357214,3429.3333333333335,3466.54,3456.2300000000005,3454.587029900679,3454.2237597343274,47.7727005581768,0.3632701663518674,1.0394241756820919,-0.6761540093302245,3456.2300000000005,3552.7860453557255,3359.6739546442755,57.72832287781502,3451.4,-1.8177680425568221,3515.3,0.5434316277207252,3496.3,1.468496967234545,3434.2,-1.0858607678792653,3371.1,-0.2898636457748016,0.3417056074766389,0,-1,1.0,1.4256319350953024,236.0503565142511
HDFCBANK, EQ,2025-06-19,1933.9,1933.9,1946.8,1925.6,1933.1,1935.3,1937.61,8438110,163497.33,202215,5083169,60.24,-0.4347838785046729,-0.4167953071935848,1935.8999999999999,1930.36,1940.6,1938.974998860186,1936.9643631954366,52.93708249365909,2.0106356647493158,4.7390231723852345,-2.7283875076359188,1940.6,1974.7151610068943,1906.4848389931055,26.910985337139568,1933.9,0.22284411276949356,1929.6,-0.29967965278496767,1935.4,0.928243637880688,1943.4,-0.3589007383100862,1949.6,0.43272202761177603,1.5191443187102749,1,-1,-1.0,0.4342838785046729,338.56322086367084
RELIANCE, EQ,2025-06-20,1433.3,1431.0,1471.0,1428.1,1464.1,1466.2,1462.68,29010635,424333.0,276278,22729686,78.35,-0.24239136051258203,2.682260662511382,1455.1000000000001,1439.7199999999998,1432.0700000000002,1438.242723530239,1425.8744820791842,66.6785128193271,12.3682414510547,13.657572919928837,-1.2893314688741366,1432.0700000000002,1461.3544560888713,1402.785543911129,24.61051784003596,1433.3,0.22376057618349598,1430.1,-0.07685858021241332,1431.2,-0.4590346362498221,1427.9,-0.9503329633740121,1443.5,0.0762617859123571,-0.6411130814350074,-1,1,-1.0,0.24239136051258203,420.6280205883378
